timestamp	mspt
1670634319475.6606	20
1670634320527.2886	20
1670634321540.071	20
1670634322626.9385	20
1670634323669.833	20
1670634324704.0894	20
1670634325722.8098	20
1670634326780.0803	20
1670634327837.306	20
1670634328862.2751	20
1670634329920.6455	20
1670634330980.0786	20
1670634332041.9138	20
1670634333084.0857	20
1670634334156.6492	20
1670634335205.2075	19.036740909956215
1670634336265.9749	17.83484929552345
1670634337315.4534	19.26040061633282
1670634338336.1277	20
1670634339355.8726	20
1670634340390.7095	20
1670634341437.9817	20
1670634342491.4836	20
1670634343498.4988	20
1670634344556.072	20
1670634345657.586	20
1670634346689.8582	20
1670634347721.2734	20
1670634348782.8196	20
1670634349861.938	20
1670634350925.7305	20
1670634351939.411	20
1670634352995.602	20
1670634354019.1995	20
1670634355037.4094	20
1670634356129.7476	20
1670634357172.0774	20
1670634358228.0876	20
1670634359260.0894	19.790223629527013
1670634360322.5042	19.747235387045812
1670634361371.335	19.747235387045812
1670634362423.4348	19.673421207948063
1670634363505.7996	19.36858415649816
1670634364530.1135	20
1670634365573.7844	19.87281399046105
1670634366629.7314	19.758940920766648
1670634367672.0955	19.58096729978461
1670634368696.0886	18.89644746787604
1670634369834.2803	18.024513338139872
1670634370860.7551	17.822135091783995
1670634371916.0828	17.20282126268708
1670634372941.2615	17.035775127768314
1670634373972.6848	16.869095816464238
1670634375010.8735	16.608536787908985
1670634376059.1582	15.865460891638902
1670634377112.084	15.309246785058177
1670634378211.2498	15.35862386730149
1670634379237.1672	15.269506794930525
1670634380322.4912	14.827995255041518
1670634381360.6633	13.798813302056024
1670634382392.0825	14.09443269908386
1670634383431.6206	15.202189115232594
1670634384507.2927	14.956625785222855
1670634385596.0776	13.306719893546239
1670634386756.0764	12.4750499001996
1670634387827.486	12.327416173570018
1670634388894.6843	11.96029183112068
1670634389917.3086	11.734334663224596
1670634391007.5378	11.743981209630064
1670634392048.0889	11.796626164916834
1670634393098.7722	12.965123816932453
1670634394156.086	14.65845793022574
1670634395189.1675	16.877637130801688
1670634396217.2407	17.352073572791948
1670634397262.2185	18.063583815028903
1670634398365.3635	17.277125086385624
1670634399389.7566	16.31055292774425
1670634400444.111	16.051364365971107
1670634401495.3887	15.647003598810828
1670634402574.997	15.595757953836555
1670634403620.1133	15.49186676994578
1670634404678.106	16.147263038914904
1670634405763.0186	16.36125654450262
1670634406796.1018	15.63721657544957
1670634407889.255	15.026296018031555
1670634408972.077	15.518311607697083
1670634410089.788	15.255530129672007
1670634411112.1067	14.359563469270533
1670634412263.5798	14.49905756125852
1670634413326.2654	14.885382554331645
1670634414347.3496	15.042117930204572
1670634415468.0784	14.310246136233545
1670634416525.1863	14.718869590815427
1670634417572.125	14.430014430014431
1670634418627.8542	14.524328249818447
1670634419670.8066	14.031149151115477
1670634420771.5813	13.542795232936077
1670634421801.9983	14.275517487508923
1670634422829.2102	14.63057790782736
1670634423866.76	13.952839402818473
1670634424891.4502	13.943112102621305
1670634425940.0938	14.037057832678272
1670634426968.6648	14.530659691950015
1670634427995.514	14.430014430014431
1670634429065.578	14.40922190201729
1670634430126.29	13.844662882458811
1670634431153.614	14.3348623853211
1670634432185.2532	14.596409283316303
1670634433234.1235	14.36988072998994
1670634434328.0833	13.910140492418973
1670634435353.6975	14.326647564469914
1670634436385.6545	14.336917562724015
1670634437433.439	14.617745943575501
1670634438522.641	14.251104460595696
1670634439708.0325	14.79727730097662
1670634440787.5176	15.508684863523571
1670634441830.354	15.18141794443601
1670634442880.073	14.949917775452235
1670634443910.8333	15.02178158329578
1670634444967.734	15.413070283600494
1670634446011.124	15.865460891638902
1670634447026.2366	15.513496742165685
1670634448084.1404	15.664160401002505
1670634449097.1204	15.733165512901195
1670634450142.9583	15.527950310559005
1670634451178.8027	15.518311607697083
1670634452220.6406	15.087507543753771
1670634453259.3013	15.25320317266626
1670634454360.1357	15.728216420257944
1670634455424.0916	15.77784790154623
