timestamp	mspt
1670635488464.115	15.094339622641508
1670635489572.075	11.538461538461538
1670635490669.3057	14.018691588785046
1670635491809.998	11.76470588235294
1670635492900.0823	14.285714285714285
1670635494001.1382	13.461538461538462
1670635495197.449	12.745098039215685
1670635496281.9119	14.423076923076923
1670635497379.4946	15.686274509803921
1670635498461.1804	12.745098039215685
1670635499539.0474	15.686274509803921
1670635500721.7988	15.238095238095237
1670635501841.3745	12.62135922330097
1670635503015.222	14.035087719298247
1670635504230.1082	14.678899082568806
1670635505381.0112	11.926605504587155
